order_id,product_id,customer_id,amount,status,order_date
2463,33,410,43571987.0,completed,2023-12-30
2464,18,458,6677093.0,pending,2023-02-02
2465,34,401,32093455.0,returned,2023-06-13
2466,33,48,21823924.0,pending,2023-10-09
2467,31,102,15489996.0,cancelled,2024-05-22
2468,28,188,6704407.0,completed,2024-07-09
2469,50,146,41227659.0,cancelled,2023-05-08
2470,10,483,34150759.0,pending,2024-06-26
2471,20,65,35706699.0,pending,2024-06-30
2472,35,254,26135315.0,shipped,2024-01-20
2473,20,108,11270538.0,pending,2023-07-22
2474,43,85,7144984.0,returned,2023-02-13
2475,22,274,19069520.0,shipped,2023-05-08
2476,15,255,39422738.0,returned,2024-12-10
2477,34,255,2142270.0,completed,2024-05-27
2478,41,77,17637552.0,completed,2024-12-19
2479,36,226,18621941.0,pending,2024-12-12
2480,48,5,37644351.0,cancelled,2024-01-11
2481,49,307,17270511.0,cancelled,2024-09-23
2482,29,208,7264666.0,returned,2023-05-09
2483,34,434,19199936.0,pending,2024-09-22
2484,31,333,23335989.0,returned,2024-06-10
2485,36,244,30139069.0,shipped,2024-01-11
2486,47,400,14169986.0,pending,2023-08-25
2487,1,487,23532392.0,cancelled,2024-01-27
2488,22,363,3319600.0,pending,2024-11-07
2489,22,399,15906451.0,cancelled,2023-08-08
2490,19,241,27159192.0,shipped,2023-12-22
2491,6,3,41926054.0,returned,2023-10-07
2492,21,65,49950437.0,pending,2023-11-28
2493,10,185,156096.0,shipped,2024-01-16
2494,27,153,24255041.0,returned,2024-12-01
2495,39,180,18966903.0,returned,2023-03-27
2496,34,42,10989719.0,cancelled,2023-12-24
2497,25,205,13521631.0,pending,2024-12-06
2498,42,100,43343825.0,returned,2024-09-12
2499,33,145,40772632.0,shipped,2023-07-21
2500,41,374,35867821.0,shipped,2024-07-01
2501,17,443,2983460.0,pending,2024-10-21
2502,29,435,34666791.0,returned,2024-06-27
2503,48,312,5055156.0,completed,2023-09-17
2504,50,22,19106802.0,cancelled,2024-08-08
2505,43,283,38088530.0,returned,2023-07-27
2506,1,292,4456104.0,shipped,2023-05-05
2507,5,414,21680616.0,returned,2023-03-03
2508,21,136,6519199.0,shipped,2024-02-26
2509,28,356,8591821.0,completed,2023-08-27
2510,1,427,48237735.0,cancelled,2023-04-01
2511,24,301,16472989.0,shipped,2024-08-28
2512,20,254,11993927.0,returned,2023-05-29
2513,2,327,31928087.0,completed,2024-03-24
2514,49,208,43141655.0,cancelled,2023-07-27
2515,16,221,18981441.0,shipped,2023-08-08
2516,36,407,33977160.0,returned,2024-06-11
2517,50,484,1451047.0,returned,2024-03-12
2518,29,39,25351434.0,completed,2023-03-07
2519,13,307,43719321.0,cancelled,2024-09-10
2520,1,403,48072236.0,cancelled,2024-02-07
2521,4,340,22791730.0,completed,2024-09-30
2522,8,332,8618963.0,returned,2024-09-17
2523,8,184,13540349.0,completed,2023-07-27
2524,6,30,46694353.0,shipped,2023-12-27
2525,12,66,47637683.0,completed,2023-08-22
2526,45,288,6961995.0,returned,2024-12-07
2527,25,439,11944795.0,shipped,2023-06-16
2528,10,379,17994701.0,returned,2024-12-24
2529,39,351,19619537.0,pending,2023-07-15
2530,32,249,23970008.0,completed,2024-05-09
2531,3,285,33933944.0,cancelled,2024-03-30
2532,39,410,39546609.0,cancelled,2023-12-08
2533,44,66,35688042.0,completed,2023-05-30
2534,49,440,42285490.0,completed,2023-12-25
2535,42,467,38764128.0,cancelled,2023-03-17
2536,8,47,43541477.0,pending,2023-09-01
2537,37,104,12648399.0,completed,2024-10-08
2538,25,172,45201978.0,returned,2023-05-15
2539,40,288,48135766.0,cancelled,2024-06-05
2540,44,298,22889826.0,completed,2024-08-08
2541,27,372,34783317.0,pending,2024-08-19
2542,25,86,49679256.0,completed,2024-01-15
2543,47,495,34162116.0,completed,2024-03-26
2544,12,289,21259589.0,pending,2023-01-08
2545,50,356,43494930.0,shipped,2023-11-25
2546,31,382,32163661.0,pending,2023-05-12
2547,34,4,23728473.0,cancelled,2024-11-13
2548,47,230,33653475.0,returned,2023-08-09
2549,30,475,1694581.0,cancelled,2024-12-21
2550,37,89,27354087.0,completed,2024-10-06
2551,49,160,39976516.0,cancelled,2024-05-06
2552,32,247,37480908.0,shipped,2023-07-09
2553,9,345,39441659.0,cancelled,2024-01-10
2554,28,36,24321338.0,returned,2024-01-08
2555,35,290,24962677.0,shipped,2023-01-22
2556,24,193,18824980.0,cancelled,2024-05-10
2557,3,419,19906971.0,pending,2024-05-08
2558,15,294,21056106.0,cancelled,2023-10-19
2559,17,342,18347207.0,cancelled,2024-04-19
2560,16,376,3225517.0,completed,2023-06-03
2561,25,357,21659357.0,shipped,2024-08-03
2562,15,324,13882050.0,completed,2023-10-06
2563,11,170,29324372.0,pending,2023-04-13
2564,3,15,29623305.0,shipped,2024-03-14
2565,44,374,11534488.0,returned,2024-10-27
2566,27,443,15425107.0,shipped,2024-05-19
2567,19,108,1403471.0,shipped,2023-09-03
2568,18,219,6300786.0,shipped,2024-01-22
2569,38,187,15920912.0,shipped,2023-04-11
2570,8,237,2051006.0,completed,2023-10-25
2571,26,288,26642126.0,pending,2023-10-23
2572,38,389,10959524.0,completed,2024-08-24
2573,50,434,13212935.0,pending,2023-02-07
2574,29,369,39513304.0,completed,2023-01-28
2575,2,338,28471921.0,cancelled,2023-12-06
2576,50,238,26249812.0,returned,2023-11-05
2577,4,71,13765731.0,shipped,2024-12-24
2578,46,316,29039329.0,shipped,2024-09-10
2579,30,423,6001481.0,cancelled,2023-10-04
2580,5,1,19577492.0,completed,2023-06-15
2581,12,65,37888081.0,pending,2024-07-04
2582,25,241,46068800.0,completed,2023-04-28
2583,38,239,41377152.0,returned,2024-10-24
2584,39,65,49153091.0,returned,2024-11-12
2585,30,26,16081977.0,shipped,2024-09-27
2586,7,306,25608379.0,shipped,2023-08-30
2587,42,74,15715019.0,shipped,2024-08-30
2588,35,30,47217800.0,completed,2023-07-08
2589,40,124,11228638.0,shipped,2023-09-22
2590,21,203,28366814.0,pending,2024-03-07
2591,15,50,15876729.0,completed,2024-11-18
2592,2,29,28364204.0,cancelled,2023-07-20
2593,21,389,33373680.0,shipped,2024-03-14
2594,15,312,48269711.0,cancelled,2024-10-03
2595,10,204,32536581.0,completed,2024-11-03
2596,17,187,49037096.0,pending,2024-09-27
2597,36,420,7625017.0,shipped,2023-08-22
2598,10,192,48321585.0,shipped,2023-02-08
2599,38,302,2793746.0,shipped,2024-01-11
2600,42,189,21005391.0,shipped,2023-05-07
2601,9,141,13227225.0,completed,2024-10-30
2602,4,344,6643033.0,returned,2023-05-31
2603,4,439,1033582.0,cancelled,2023-09-01
2604,45,335,937292.0,shipped,2023-07-06
2605,30,216,944242.0,cancelled,2024-09-02
2606,40,44,18413306.0,shipped,2023-11-14
2607,4,416,35100099.0,pending,2024-10-12
2608,41,208,38344909.0,cancelled,2024-02-02
2609,29,481,47126819.0,returned,2023-04-10
2610,40,237,5232614.0,completed,2023-07-01
2611,24,253,27568074.0,returned,2023-08-30
2612,16,102,13298859.0,pending,2023-10-19
2613,41,349,46405277.0,pending,2023-09-07
2614,46,88,36089374.0,shipped,2023-10-23
2615,27,471,21642406.0,pending,2024-03-23
2616,47,35,18841396.0,returned,2023-05-21
2617,27,36,42831365.0,completed,2023-03-03
2618,46,359,18695737.0,shipped,2024-04-29
2619,11,404,33578357.0,returned,2023-06-30
2620,12,496,29627803.0,returned,2024-11-01
2621,20,71,19017141.0,returned,2023-03-15
2622,12,418,30393743.0,returned,2024-12-10
2623,17,23,23677893.0,pending,2024-06-09
2624,31,107,16513127.0,completed,2024-11-05
2625,3,457,6467772.0,returned,2024-08-05
2626,44,6,27353049.0,returned,2024-10-04
2627,12,309,3103388.0,cancelled,2024-04-18
2628,32,108,25183691.0,cancelled,2023-07-25
2629,27,186,31205529.0,completed,2023-09-14
2630,7,172,35516551.0,cancelled,2024-01-25
2631,15,432,43835154.0,pending,2024-09-06
2632,45,377,33964740.0,shipped,2024-11-30
2633,20,217,24376286.0,shipped,2024-06-28
2634,45,74,16135999.0,returned,2023-04-20
2635,17,402,18772001.0,completed,2024-05-16
2636,26,33,31431380.0,completed,2023-12-11
2637,10,469,30127003.0,cancelled,2024-08-01
2638,11,2,12626921.0,cancelled,2024-07-07
2639,49,221,18933909.0,completed,2024-09-20
2640,28,339,3391081.0,cancelled,2023-05-29
2641,27,28,26214252.0,shipped,2024-02-01
2642,47,161,9063673.0,shipped,2024-12-16
2643,21,321,17003378.0,pending,2024-12-23
2644,49,329,45266642.0,completed,2023-11-20
2645,1,97,22897272.0,pending,2024-08-10
2646,26,248,27317801.0,pending,2023-10-31
2647,42,227,28793382.0,shipped,2023-07-30
2648,18,230,23721642.0,shipped,2023-09-18
2649,44,226,15648659.0,pending,2024-02-13
2650,49,430,2516560.0,shipped,2024-09-27
2651,44,99,14614296.0,returned,2023-01-06
2652,50,163,19491647.0,completed,2024-07-23
2653,50,467,21714101.0,completed,2023-06-01
2654,15,109,13054862.0,returned,2023-04-07
2655,41,246,49053997.0,cancelled,2023-06-15
2656,34,420,31431644.0,shipped,2024-09-22
2657,25,482,5136288.0,cancelled,2024-11-17
2658,36,295,18888621.0,cancelled,2024-08-03
2659,16,117,34476248.0,cancelled,2023-08-26
2660,45,346,13794023.0,shipped,2024-05-27
2661,31,238,35570433.0,returned,2023-05-10
2662,6,352,22079229.0,returned,2024-12-05
2663,31,240,25462921.0,returned,2023-06-08
2664,16,229,27789330.0,returned,2024-08-21
2665,50,47,23022568.0,pending,2023-10-27
2666,29,100,33446155.0,pending,2024-11-18
2667,17,297,34413955.0,shipped,2023-07-23
2668,33,302,4390621.0,pending,2023-10-27
2669,41,483,39236958.0,cancelled,2024-02-18
2670,28,155,38323693.0,shipped,2023-06-20
2671,50,168,18575807.0,pending,2023-02-24
2672,27,111,33179596.0,completed,2024-03-21
2673,34,130,3870615.0,completed,2023-03-19
2674,30,281,25082263.0,returned,2023-06-22
2675,13,46,19958996.0,pending,2024-04-11
2676,50,215,36905356.0,shipped,2024-02-07
2677,42,404,16305129.0,shipped,2024-07-15
2678,19,367,47022990.0,returned,2024-04-11
2679,15,164,33368091.0,completed,2024-04-06
2680,3,107,19193468.0,returned,2024-01-07
2681,13,40,34952386.0,pending,2024-07-27
2682,8,365,19968171.0,shipped,2023-08-11
2683,9,302,1336840.0,completed,2023-11-21
2684,1,36,26759817.0,shipped,2023-12-19
2685,28,293,45201247.0,completed,2023-02-27
2686,46,440,43181462.0,cancelled,2024-08-19
2687,9,356,37828285.0,completed,2023-06-21
2688,41,343,5549601.0,shipped,2024-06-19
2689,31,239,3858371.0,returned,2023-01-01
2690,41,71,24963107.0,completed,2024-10-21
2691,24,98,37949221.0,shipped,2023-08-01
2692,41,81,8437131.0,pending,2024-12-20
2693,27,209,4243720.0,shipped,2024-06-23
2694,17,78,3888031.0,cancelled,2024-07-27
2695,18,283,41248508.0,pending,2023-01-30
2696,11,106,20802223.0,completed,2023-11-27
2697,22,115,40325362.0,cancelled,2023-06-12
2698,45,342,5834123.0,returned,2023-06-21
2699,47,188,35415652.0,returned,2024-05-24
2700,41,51,2372770.0,returned,2023-09-19
2701,25,124,15019011.0,cancelled,2023-05-19
2702,23,382,32324383.0,shipped,2024-03-21
2703,35,133,6243928.0,returned,2024-02-18
2704,24,117,43812486.0,cancelled,2024-09-06
2705,24,53,34404256.0,cancelled,2023-07-14
2706,40,77,34198007.0,pending,2024-07-13
2707,4,412,19906818.0,pending,2024-02-05
2708,34,446,46326768.0,returned,2024-03-14
2709,27,303,3946154.0,returned,2023-07-02
2710,39,357,5087936.0,cancelled,2024-12-23
2711,10,497,47981931.0,returned,2023-10-16
2712,36,441,32857899.0,completed,2023-04-16
2713,16,288,19592517.0,shipped,2023-07-26
2714,24,187,40592619.0,completed,2023-05-22
2715,18,136,15364007.0,completed,2023-04-21
2716,16,438,8639503.0,pending,2024-05-16
2717,11,258,37463874.0,cancelled,2023-11-20
2718,16,219,2529143.0,completed,2024-12-05
2719,34,292,23752119.0,completed,2023-03-30
2720,22,474,26002042.0,cancelled,2023-08-08
2721,8,10,9197811.0,returned,2023-07-25
2722,15,461,24849724.0,shipped,2024-01-23
2723,31,81,21464108.0,shipped,2024-08-19
2724,40,55,6360576.0,returned,2024-09-14
2725,38,41,44573765.0,pending,2024-06-16
2726,11,206,27543186.0,shipped,2023-04-23
2727,40,450,31955417.0,completed,2023-04-25
2728,15,69,27580956.0,pending,2023-04-21
2729,34,196,9967846.0,cancelled,2024-08-11
2730,4,1,14044131.0,returned,2023-11-11
2731,36,153,24667695.0,pending,2024-10-30
2732,35,235,48450830.0,cancelled,2024-11-25
2733,26,192,38530543.0,shipped,2023-11-29
2734,13,228,4427731.0,shipped,2023-03-30
2735,9,367,15970223.0,shipped,2024-07-30
2736,40,117,6643954.0,completed,2023-11-26
2737,16,92,20109393.0,shipped,2024-04-18
2738,49,90,16127494.0,shipped,2024-11-12
2739,6,225,31868801.0,pending,2024-12-10
2740,22,27,1641055.0,cancelled,2024-10-03
2741,15,224,5721574.0,completed,2024-12-18
2742,39,463,4218389.0,shipped,2024-11-29
2743,42,396,22702921.0,returned,2024-10-13
2744,42,158,10138074.0,cancelled,2023-07-04
2745,1,152,35663573.0,shipped,2024-07-06
2746,43,73,24893927.0,returned,2023-06-21
2747,3,49,20055798.0,shipped,2023-03-13
2748,9,201,30402944.0,returned,2024-04-25
2749,48,108,4636817.0,pending,2023-03-21
2750,20,78,41960148.0,cancelled,2023-03-14
2751,28,145,5662198.0,pending,2023-04-16
2752,14,371,5202832.0,cancelled,2023-05-19
2753,19,301,45555378.0,cancelled,2024-04-13
2754,48,379,17744017.0,completed,2024-05-03
2755,37,270,23055879.0,completed,2024-11-18
2756,34,149,7656005.0,cancelled,2023-01-09
2757,33,308,27616370.0,returned,2024-03-15
2758,3,198,225785.0,cancelled,2024-04-09
2759,50,370,7809946.0,shipped,2024-06-23
2760,23,17,18871682.0,returned,2023-12-19
2761,39,42,37850379.0,completed,2024-04-08
2762,23,18,23103763.0,pending,2023-08-08
2763,33,440,16003056.0,completed,2024-09-14
2764,3,400,14827367.0,pending,2024-01-10
2765,21,400,3430512.0,cancelled,2024-06-21
2766,25,201,31636458.0,returned,2023-07-06
2767,26,478,11798888.0,shipped,2024-04-02
2768,37,275,39938486.0,shipped,2024-08-29
2769,43,82,29137193.0,cancelled,2023-10-22
2770,37,332,20862747.0,shipped,2023-03-07
2771,37,14,7369306.0,completed,2024-12-06
2772,19,413,15346817.0,returned,2023-01-22
2773,27,459,15661849.0,shipped,2023-03-09
2774,17,441,16424432.0,pending,2024-04-27
2775,36,108,43026610.0,completed,2024-03-16
2776,45,176,12685889.0,shipped,2023-09-21
2777,11,431,41702779.0,pending,2024-03-09
2778,18,215,33325449.0,cancelled,2024-10-06
2779,27,141,19395080.0,pending,2023-05-06
2780,29,406,33061012.0,shipped,2023-08-16
2781,18,369,20196845.0,completed,2023-05-24
2782,10,198,1857224.0,cancelled,2024-11-07
2783,14,152,44447808.0,cancelled,2023-04-09
2784,1,46,19377091.0,completed,2023-11-10
2785,39,356,44722900.0,completed,2024-09-10
2786,50,391,48305700.0,shipped,2024-07-13
2787,17,44,49412129.0,pending,2024-06-09
2788,29,76,5204766.0,returned,2024-11-07
2789,18,479,10688163.0,pending,2023-07-31
2790,37,267,13667414.0,pending,2023-10-19
2791,35,153,14806930.0,completed,2024-07-08
2792,6,414,35009634.0,cancelled,2024-12-24
2793,12,356,12816320.0,cancelled,2024-02-17
2794,36,138,39044704.0,completed,2024-10-08
2795,8,2,4854031.0,shipped,2023-03-09
2796,46,4,24759761.0,cancelled,2024-09-06
2797,50,423,47404294.0,pending,2024-04-16
2798,42,424,37782583.0,returned,2023-06-20
2799,50,32,26676269.0,returned,2024-08-31
2800,47,183,11050182.0,shipped,2024-05-23
2801,40,259,32381572.0,returned,2023-09-17
2802,1,39,11077819.0,completed,2023-02-22
2803,38,301,45936319.0,pending,2024-10-30
2804,13,199,21989293.0,cancelled,2023-09-17
2805,45,79,8433344.0,completed,2024-01-14
2806,6,39,35597349.0,pending,2024-07-21
2807,49,96,26416212.0,returned,2023-01-25
2808,48,267,49821692.0,shipped,2023-06-03
2809,9,260,32811498.0,cancelled,2024-09-22
2810,20,127,16915825.0,pending,2023-12-11
2811,14,177,13923015.0,cancelled,2023-11-01
2812,12,317,43197972.0,cancelled,2024-06-04
2813,9,67,13330303.0,pending,2023-02-18
2814,4,391,28282145.0,cancelled,2024-05-05
2815,28,61,12941311.0,cancelled,2023-04-30
2816,26,183,41754457.0,pending,2023-07-03
2817,28,246,23325395.0,returned,2023-03-30
2818,33,356,34917236.0,shipped,2024-08-03
2819,42,74,38044077.0,cancelled,2023-05-12
2820,42,344,47461544.0,pending,2024-09-27
2821,13,31,7622930.0,shipped,2024-08-07
2822,7,250,37088886.0,shipped,2024-12-23
2823,24,232,679402.0,pending,2023-08-08
2824,20,158,38193728.0,pending,2023-02-25
2825,23,67,28870801.0,returned,2024-10-04
2826,45,9,32259066.0,pending,2024-12-28
2827,49,116,22276999.0,cancelled,2024-10-28
2828,17,49,3714486.0,cancelled,2023-05-29
2829,45,100,36893435.0,completed,2024-05-21
2830,9,499,11446298.0,pending,2024-08-22
2831,5,286,25241993.0,cancelled,2024-09-22
2832,14,194,36677136.0,pending,2024-04-10
2833,31,112,38016489.0,pending,2023-08-08
2834,49,467,10031499.0,completed,2023-06-04
2835,14,70,4980200.0,pending,2024-05-29
2836,39,307,35749108.0,cancelled,2024-07-15
2837,36,412,20610182.0,returned,2023-05-24
2838,7,36,3329924.0,cancelled,2024-09-14
2839,41,432,36199836.0,returned,2023-08-15
2840,1,76,21495826.0,completed,2023-09-27
2841,31,500,43235995.0,returned,2024-04-22
2842,10,404,7225492.0,returned,2023-06-07
2843,1,399,1943253.0,shipped,2023-04-02
2844,44,265,45922693.0,pending,2023-09-21
2845,7,152,45031524.0,shipped,2024-08-03
2846,39,107,15290780.0,pending,2024-10-30
2847,38,78,49432742.0,pending,2024-09-08
2848,10,131,26805445.0,cancelled,2024-08-27
2849,21,311,44904344.0,cancelled,2024-12-30
2850,23,93,22304389.0,returned,2023-01-28
2851,31,112,38324876.0,returned,2024-09-22
2852,33,371,36890352.0,shipped,2023-01-01
2853,2,377,7031566.0,returned,2023-04-18
2854,34,432,45608544.0,pending,2024-08-17
2855,12,256,29725011.0,returned,2023-02-12
2856,11,238,43343323.0,completed,2023-01-07
2857,49,248,32956925.0,shipped,2023-04-09
2858,25,85,42827520.0,cancelled,2024-04-05
2859,30,282,4211520.0,cancelled,2024-09-03
2860,32,398,16609450.0,cancelled,2024-07-20
2861,47,11,11372494.0,cancelled,2024-03-01
2862,9,121,28307239.0,returned,2024-08-04
2863,27,182,46895259.0,returned,2024-03-16
2864,26,22,17546721.0,pending,2024-11-05
2865,1,285,5044466.0,shipped,2024-11-05
2866,7,469,18709395.0,cancelled,2024-03-18
2867,46,81,22472325.0,returned,2023-04-30
2868,35,102,34844192.0,cancelled,2024-08-08
2869,37,211,23020058.0,completed,2024-04-29
2870,31,273,43799010.0,cancelled,2024-03-14
2871,34,310,15717721.0,returned,2024-01-07
2872,14,256,2115913.0,shipped,2023-08-21
2873,30,472,21999180.0,pending,2023-02-19
2874,42,390,43446981.0,shipped,2023-09-13
2875,3,135,10853961.0,returned,2023-04-28
2876,15,206,12144143.0,cancelled,2024-07-22
2877,28,444,23404753.0,pending,2023-07-22
2878,33,327,1260576.0,returned,2023-06-25
2879,12,97,31816551.0,cancelled,2023-11-06
2880,48,59,10567286.0,cancelled,2023-08-10
2881,26,42,22285345.0,cancelled,2023-02-28
2882,30,224,16412944.0,cancelled,2023-03-13
2883,35,20,28679381.0,pending,2023-02-15
2884,22,429,20335253.0,shipped,2024-10-09
2885,44,343,12314150.0,shipped,2024-10-26
2886,46,99,11184857.0,returned,2024-08-02
2887,11,201,38443916.0,returned,2023-05-16
2888,8,363,5235499.0,cancelled,2024-06-11
2889,1,96,45036177.0,cancelled,2023-06-12
2890,41,82,10559306.0,pending,2023-02-18
2891,2,346,12706426.0,pending,2023-11-12
2892,21,70,9323705.0,completed,2024-06-19
2893,31,141,39879569.0,completed,2023-09-22
2894,29,372,45445796.0,pending,2024-07-25
2895,17,40,47638392.0,pending,2023-10-06
2896,31,126,27049320.0,pending,2024-04-08
2897,43,10,1987647.0,returned,2024-07-08
2898,40,26,13606100.0,cancelled,2023-09-20
2899,42,447,26154936.0,cancelled,2023-02-19
2900,22,77,30600573.0,cancelled,2023-05-08
2901,11,386,35923421.0,returned,2024-04-10
2902,40,175,15296131.0,cancelled,2024-01-28
2903,34,308,40137012.0,returned,2024-03-24
2904,45,462,5542888.0,pending,2024-06-06
2905,40,340,10429663.0,pending,2024-04-20
2906,43,115,30589879.0,pending,2023-12-13
2907,25,490,44357782.0,completed,2024-10-18
2908,43,377,15889288.0,completed,2023-01-26
2909,46,64,7525296.0,returned,2023-01-04
2910,34,224,14277811.0,completed,2023-11-30
2911,48,468,43789918.0,returned,2024-01-07
2912,43,376,45253325.0,returned,2024-10-06
2913,47,500,11453917.0,pending,2024-07-28
2914,23,172,4554904.0,returned,2024-04-24
2915,49,316,16489198.0,returned,2024-06-30
2916,13,252,29705243.0,completed,2024-11-24
2917,35,49,38556328.0,shipped,2023-06-15
2918,17,19,32596879.0,shipped,2023-07-07
2919,44,382,35665248.0,returned,2023-08-11
2920,50,49,11590345.0,shipped,2024-08-31
2921,9,452,10452004.0,returned,2024-09-05
2922,8,231,15244300.0,completed,2023-10-19
2923,15,386,23980583.0,cancelled,2023-04-22
2924,25,476,42269596.0,returned,2024-03-01
2925,31,292,18773835.0,shipped,2024-05-05
2926,28,224,8487723.0,shipped,2023-12-19
2927,46,480,7891110.0,pending,2024-05-11
2928,39,228,27921481.0,pending,2023-08-02
2929,24,453,34226438.0,returned,2023-12-26
2930,36,137,6875686.0,cancelled,2024-07-30
2931,47,43,24069798.0,pending,2024-08-27
2932,27,118,45652545.0,cancelled,2023-03-29
2933,47,400,657855.0,shipped,2023-03-28
2934,27,28,9077578.0,cancelled,2023-08-01
2935,8,172,44820943.0,shipped,2023-08-09
2936,26,226,19638889.0,pending,2023-01-04
2937,4,397,12175806.0,pending,2024-05-21
2938,20,389,41668809.0,shipped,2024-05-26
2939,39,437,22014551.0,returned,2023-10-12
2940,46,155,19025772.0,shipped,2023-02-04
2941,26,323,42911602.0,completed,2024-05-29
2942,46,428,32441456.0,returned,2023-01-17
2943,46,377,41292748.0,shipped,2024-04-02
2944,16,302,20759507.0,shipped,2024-03-30
2945,1,48,49280997.0,completed,2024-12-23
2946,33,14,15165212.0,cancelled,2023-04-18
2947,48,96,8713337.0,shipped,2024-11-15
2948,17,315,16101980.0,pending,2023-09-16
2949,20,108,28851771.0,pending,2023-07-08
2950,5,205,19455881.0,pending,2024-08-30
2951,33,164,28561988.0,completed,2024-09-22
2952,23,12,1258396.0,cancelled,2024-11-30
2953,36,366,26975482.0,returned,2023-11-03
2954,46,231,32241374.0,cancelled,2024-07-13
2955,1,127,8635036.0,pending,2024-01-25
2956,22,399,39725536.0,completed,2024-11-30
2957,18,177,38366642.0,cancelled,2024-03-11
2958,43,2,37928709.0,cancelled,2024-04-23
2959,50,106,14611525.0,completed,2023-10-08
2960,50,338,47077896.0,shipped,2024-03-19
2961,36,214,47413236.0,pending,2024-06-25
2962,35,304,20597843.0,pending,2023-12-24
2963,48,306,14573833.0,completed,2024-09-27
2964,12,92,3556910.0,shipped,2023-04-30
2965,43,255,9579751.0,pending,2024-06-08
2966,9,235,19089708.0,cancelled,2023-07-13
2967,27,479,43477364.0,shipped,2024-07-13
2968,14,90,7784561.0,cancelled,2023-02-17
2969,32,473,27170181.0,returned,2023-02-27
2970,29,54,31980272.0,returned,2023-03-01
2971,40,122,7109128.0,completed,2024-01-18
2972,3,107,41976376.0,completed,2024-02-12
2973,36,269,38250248.0,shipped,2024-02-05
2974,25,202,47119335.0,cancelled,2023-05-29
2975,35,5,474872.0,returned,2023-04-16
2976,5,126,39289336.0,pending,2023-10-14
2977,8,199,17897305.0,pending,2023-12-11
2978,4,207,14453157.0,cancelled,2024-10-15
2979,14,457,44801704.0,cancelled,2024-10-03
2980,6,115,29513317.0,returned,2023-09-30
2981,24,421,21227671.0,cancelled,2023-11-07
2982,37,215,33919930.0,returned,2024-05-26
2983,33,42,3814771.0,cancelled,2023-11-30
2984,45,37,17548243.0,returned,2024-06-11
2985,19,369,27326609.0,shipped,2024-12-14
2986,37,438,35503488.0,shipped,2023-10-22
2987,20,243,19463173.0,cancelled,2024-01-04
2988,24,284,31821031.0,pending,2023-05-02
2989,41,38,40428977.0,cancelled,2023-01-04
2990,6,242,46514348.0,cancelled,2024-09-27
2991,16,240,4141859.0,completed,2023-09-09
2992,18,197,36939501.0,pending,2024-05-09
2993,12,259,9349069.0,shipped,2023-08-01
2994,31,19,4324540.0,completed,2024-02-07
2995,48,14,13808316.0,shipped,2023-02-24
2996,48,54,11988744.0,completed,2023-09-12
2997,33,416,45972797.0,returned,2023-06-06
2998,20,298,47405268.0,completed,2024-09-05
2999,50,69,2515720.0,completed,2024-06-02
3000,39,33,45514946.0,pending,2024-04-22
3001,48,169,24632249.0,returned,2023-07-04
3002,39,196,31468717.0,pending,2023-04-27
3003,5,81,13522307.0,pending,2024-04-05
3004,7,227,20849087.0,completed,2024-02-02
3005,24,341,2206313.0,cancelled,2023-07-06
3006,11,310,20149057.0,cancelled,2023-08-25
3007,41,274,40372147.0,completed,2024-11-27
3008,43,256,1517804.0,cancelled,2023-02-16
3009,15,264,23723709.0,shipped,2024-02-02
3010,17,36,5531611.0,returned,2023-06-21
3011,31,59,36051436.0,cancelled,2023-09-28
3012,30,323,36149500.0,cancelled,2023-03-09
3013,7,336,40916018.0,pending,2024-07-28
3014,44,389,24027273.0,returned,2024-11-16
3015,4,11,12047938.0,cancelled,2023-05-13
3016,16,490,21237646.0,shipped,2024-05-22
3017,5,305,19352575.0,completed,2023-11-24
3018,8,19,17273553.0,returned,2023-04-27
3019,46,50,18915227.0,completed,2023-12-14
3020,10,114,22026044.0,cancelled,2024-02-19
3021,22,61,47597961.0,pending,2024-05-08
3022,35,231,44663709.0,returned,2023-12-27
3023,12,16,42259732.0,cancelled,2023-10-17
3024,22,206,26636915.0,returned,2023-07-15
3025,24,241,9179071.0,shipped,2024-09-19
3026,13,390,30214237.0,cancelled,2023-08-12
3027,8,63,31297223.0,shipped,2024-06-25
3028,47,144,3344870.0,pending,2024-05-29
3029,5,299,28979558.0,returned,2023-12-19
3030,5,362,16291988.0,returned,2024-08-06
3031,9,459,39542110.0,completed,2023-12-25
3032,3,66,20725432.0,completed,2024-09-29
3033,13,227,38031557.0,cancelled,2024-04-17
3034,36,56,46451629.0,returned,2024-08-08
3035,3,178,15905473.0,cancelled,2024-01-11
3036,20,239,4095375.0,returned,2023-07-27
3037,25,332,7731571.0,cancelled,2023-07-25
3038,43,256,33869966.0,returned,2023-01-16
3039,37,169,32287580.0,shipped,2024-05-28
3040,31,14,49374288.0,shipped,2023-05-22
3041,7,107,42214566.0,completed,2024-07-05
3042,47,314,31046586.0,shipped,2023-01-22
3043,17,358,27092658.0,cancelled,2024-02-23
3044,31,219,18334709.0,completed,2024-06-24
3045,36,362,3808431.0,completed,2024-01-11
3046,39,217,45652471.0,shipped,2023-10-20
3047,22,265,6786730.0,pending,2023-06-24
3048,28,342,3951672.0,returned,2023-12-01
3049,41,462,45529719.0,cancelled,2024-08-31
3050,17,212,36197274.0,pending,2023-10-29
3051,20,98,21840836.0,completed,2024-01-22
3052,24,294,25463652.0,returned,2023-11-20
3053,28,138,31349515.0,cancelled,2023-12-25
